source	authors	year	type	title	journal	url	abstract	rater_1	excl_english_1	excl_groupstudy_1	excl_age_1	excl_healthy_1	excl_task_1	excl_stats_1	include_1	comment_1	rater_2	excl_english_2	excl_groupstudy_2	excl_age_2	excl_healthy_2	excl_task_2	excl_stats_2	include_2	comment_2	code_1	code_2	code_match	code_discuss	code_final	bin_1	bin_2	bin_match
reference	Slater, Alan; Earle, D.C; Morison, Victoria; Rose, David	1985	journalArticle	Pattern preferences at birth and their interaction with habituation-induced novelty preferences	Journal of Experimental Child Psychology	https://doi.org/10.1016/0022-0965(85)90028-1		ASK	0	0	0	0	1	0	0		SK	0	0	0	0	1	0	0		5	5	1	NA	5	0	0	1
database	Slone, Lauren K.; Moore, David S.; Johnson, Scott P.	2018	journalArticle	Object exploration facilitates 4-month-olds' mental rotation performance.	PloS one	https://doi.org/10.1371/journal.pone.0200468	How do infants learn to mentally rotate objects, to imagine them rotating through different viewpoints? One possibility is that development of infants' mental  rotation (MR) is facilitated by visual and manual experience with complex objects.  To evaluate this possibility, eighty 4-month-olds (40 females, 40 males)  participated in an object exploration task with Velcro "sticky mittens" that allow  infants too young to grasp objects themselves to nonetheless explore those objects  manually as well as visually. These eighty infants also participated in a visual  habituation task designed to test MR. Half the infants (Mittens First group)  explored the object prior to the MR task, and the other half afterwards (Mittens  Second group), to examine the role of immediate prior object experience on MR  performance. We compared performance of male and female infants, but found little  evidence for sex differences. However, we found an important effect of object  exploration: The infants in the Mittens First group who exhibited the highest levels  of spontaneous object engagement showed the strongest evidence of MR, but there were  no consistent correlations between these measures for infants in the Mittens Second  group. These findings suggest an important contribution from object experience to  development of MR.	ASK	0	0	0	0	0	0	1	uploaded	AE	0	0	0	0	0	0	1		7	7	1	NA	7	1	1	1
database	Slonkova, J.; Bar, M.; Nilius, P.; Berankova, D.; Salounova, D.; Sonka, K.	2017	journalArticle	Spontaneous improvement in both obstructive sleep apnea and cognitive impairment after stroke	Sleep Medicine	https://doi.org/10.1016/j.sleep.2016.11.024	Background Knowledge available about the relationship between obstructive sleep apnea (OSA) and cognitive impairment after stroke is limited. The evolution of OSA and cognitive performance after stroke is not sufficiently described. Methods We prospectively enrolled and examined acute stroke patients without previously diagnosed OSA. The following information was collected: (1) demographics, (2) sleep cardio-respiratory polygraphy (PG) at 72 h, day seven, month three, and month 12 after stroke, (3) post-stroke functional disability tests at entry and at months three and 12, and (4) cognition (attention and orientation, memory, verbal fluency, language, and visual-spatial abilities) using the revised Addenbrooke's Cognitive Examination (ACE-R) at months three and 12. Results Of 68 patients completing the study, OSA was diagnosed in 42 (61.8%) patients. The mean apnea/hypopnea index (AHI) at study entry of 21.0 ± 13.7 spontaneously declined to 11.6 ± 11.2 at month 12 in the OSA group (p < 0.0005). The total ACE-R score was significantly reduced at months three (p = 0.005) and 12 (p = 0.004) in the OSA group. Poorer performance on the subtests of memory at months 3 (p = 0.039) and 12 (p = 0.040) and verbal fluency at months 3 (p < 0.005) and 12 (p < 0.005) were observed in the OSA group compared to non-OSA group. Visual-spatial abilities in both the OSA (p = 0.001) and non-OSA (p = 0.046) groups and the total ACE-R score in the OSA (p = 0.005) and non-OSA (p = 0.002) groups improved. Conclusions A high prevalence of OSA and cognitive decline were present in patients after an acute stroke. Spontaneous improvements in both OSA and cognitive impairment were observed. © 2017 Elsevier B.V.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Smalley, S.L.; Thompson, A.L.; Spence, M.A.; Judd, W.J.; Sparkes, R.S.	1989	journalArticle	Genetic influences on spatial ability: Transmission in an extended kindred	Behavior Genetics	https://doi.org/10.1007/BF01065907	Transmission of six spatial tests, Card Rotations, Cube Comparisons, Group Embedded Figures, Hidden Patterns, Mental Rotations, and portable Rod and Frame, is examined among 73 members in four generations of an extended kindred. Nonadditive genetic variance is substantial for one of the six tests, Card Rotations. Whether this nonadditive genetic variance is due to a major autosomal gene is equivocal based on results from segregation and linkage analysis. There is no evidence for genetic variance for Mental Rotations or Hidden Patterns, in contrast to previous findings suggesting major gene involvement (Ashton et al., 1979). If spatial ability is due, in part, to an autosomal major gene, the gene has variable expression (reflected in different tests) or genetic heterogeneity is pronounced. © 1989 Plenum Publishing Corporation.	ASK	0	1	0	0	0	0	0		SK	0	0	1	0	0	0	0		2	3	0	3	3	0	0	1
database	Smedler, A.-C.; Törestad, B.	1996	journalArticle	Verbal Intelligence: A key to basic skills?	Educational Studies	https://doi.org/10.1080/0305569960220304	Intra-individual variability of cognitive measures, such as verbal and spatial ability tests, has frequently been reported to typify learning disabled children. To test the generality of such findings, longitudinal data from a large representative and non-clinical sample of Swedish children (n = 812) were analysed. At age 10, the children were tested with a Swedish intelligence scale. At age 13, basic academic skills were measured by standardised achievement tests. Typical cognitive profile types, based on the verbal and spatial intelligence subtests, were identified through cluster analyses (CLUSTAN) of the girl and boy samples separately. The satisfactory solution arrived at was a five-cluster representation for the girls (n = 497) and an eight-cluster representation for the boys (n = 497). For both sexes, verbally as well as spatially oriented profiles emerged. However, the verbal orientation was more pronounced for girls, whereas the boys displayed greater variability and stronger spatial orientation. General intelligence at age 10 was a strong predictor for basic skills at age 13 (r > 0.70). Verbally strong children tended to achieve better than predicted by their overall level of intelligence, whereas spatially oriented children showed a less favourable development in basic academic skills. The results are discussed in relation to neuropsychologically-based models of reading disability and theories of language and development.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Smith, A.C.; Microsoft Research Cambridge; Discover the Difference - Microsoft Hardware; NOKIA; Microsoft Research	2009	conferencePaper	Visual perception skills testing: Preliminary results	Proc. 3rd Int. Conf. Tangible. Embedded Interact., TEI	https://doi.org/10.1145/1517664.1517709	Good visual perception skills are important in the effective manipulation of Tangible User Interfaces. This paper reports on the application of a test set we have developed specifically to quantify the visual perception skills of children when matching a physical object to its flat representation on paper. A pilot evaluation, with two groups of children from differing socio-economic backgrounds, was conducted to quantify their ability to make the mental transformation from tangible objects to the drawings that represent those objects. Our test instrument is described. We found a marked difference between the two groups in their ability to make the transformation. Copyright 2009 ACM.	ASK	0	0	1	0	0	0	0		SK	0	0	0	0	0	0	1	no age range mentioned, but we could take some info from this http://playpen.icomtek.csir.co.za/~acdc/education/TEI2009%20conference/p207_Smith.pdf	3	7	0	3	3	0	1	0
database	Smith, Elizabeth A.	2010	thesis	Comparing behavior and neuropsychological functioning using NEPSY and BASC-2 scores in a mixed clinical sample		https://www.proquest.com/dissertations-theses/comparing-behavior-neuropsychological-functioning/docview/597192714/se-2?accountid=11531	The purpose of this study was to conduct a preliminary analysis of the validation of neuropsychological predictors of externalizing and internalizing problems. Multiple neuropsychological domains, including executive functions, attention, language, visual-spatial processing, memory, and sensorimotor functioning, were examined. Archival school neuropsychological evaluation reports were reviewed resulting in 100 participants aged five to 12.9 ( M = 9.90) with 72 males and 28 females. The participants' significant medical, psychological, and neuropsychological histories resulted in a mixed clinical sample. The two most commonly reported diagnoses were Learning Disability (n = 19) and Emotional Disturbance with ADHD (n = 19). Measures included the NEPSY to evaluate neurocognitive skills and parent and teacher rated BASC-2 scores as measures of behavior.    Due to missing information within the archival evaluations, multiple imputation was used to approximate the missing data. Multiple linear regression-stepwise analyses were performed to predict BASC-2 scores from NEPSY scores. Results indicate that NEPSY scores do predict BASC-2 scores. In regards to externalizing behaviors, although the overall model is significant, the results do not indicate that children who exhibit higher ratings of externalizing problems also exhibit weaknesses in the neuropsychological areas of executive functions, attention, and memory.    In regards to internalizing behaviors, children who exhibit higher levels of internalizing problems did not exhibit weaknesses in the neuropsychological areas of memory, attention, language, and sensorimotor functioning. The results indicate that some tests of attention and visual-spatial skills predicted behavior for males. Tests of attention, executive functioning, memory, visual-spatial, and sensorimotor skills predicted behavior scores in females. Finally, the hypothesis that neuropsychological predictors of behavior will differ depending on parent or teacher rated behavior was supported. Due to the exploratory nature of this study, the obtained results raise additional questions and further research is indicated for a better understanding of the nature and generalizability of these findings.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
reference	Smith, Linda B.	2009	journalArticle	From Fragments to Geometric Shape: Changes in Visual Object Recognition Between 18 and 24 Months	Current Directions in Psychological Science	https://doi.org/10.1111/j.1467-8721.2009.01654.x	Visual object recognition is foundational to processes of categorization, tool use, and real-world problem solving. Despite considerable effort across many disciplines and many specific advances, there is no comprehensive or well-accepted account of this ability. Moreover, none of the extant approaches consider how human object recognition develops. New evidence indicates a period of rapid change in toddlers' visual object recognition between 18 and 24 months that is related to the learning of object names and to goal-directed action. Children appear to shift from recognition based on piecemeal fragments to recognition based on geometric representations of three-dimensional shape. These findings may lead to a more unified understanding of the processes that make human object recognition as impressive as it is.	ASK	0	0	0	0	1	0	0		SK	0	1	0	0	0	0	0		5	2	0	2	2	0	0	1
database	SMITH, LINDA FELINI	1987	thesis	A PARENT QUESTIONNAIRE EXAMINING LEARNING DISABLED AND NON-LEARNING DISABLED CHILDREN'S SPATIAL SKILLS		https://www.proquest.com/dissertations-theses/parent-questionnaire-examining-learning-disabled/docview/303618789/se-2?accountid=11531		ASK	0	0	1	0	0	0	0		SK	0	0	0	0	0	0	1		3	7	0	3	3	0	1	0
database	Smith, S.	2018	journalArticle	Children’s negotiations of visualization skills during a design-based learning experience using nondigital and digital techniques	Interdisciplinary Journal of Problem-based Learning	https://doi.org/10.7771/1541-5015.1747	In the context of a 10-day summer camp makerspace experience that employed design-based learning (DBL) strategies, the purpose of this descriptive case study was to better understand the ways in which children use visualization skills to negotiate design as they move back and forth between the world of nondigital design techniques (i.e., drawing, 3-D drawing with hot glue, sculpture, discussion, writing) and digital technologies (i.e., 3-D scanning, 3-D modeling, 3-D printing). Participants included 20 children aged 6–12. This research was guided by Vossoughi, Hooper, and Escudé’s (2016) call for explicit attention to pedagogical practices during the integration of “making” activities. Content analysis was used to analyze qualitative data, including observation, researcher/facilitator field notes, think aloud protocols, daily reflective exit tickets, and participant artifacts. Findings highlight the ways in which participants negotiated visualization skills through (a) imagining, drawing, and seeing through creating 2-D sketches, (b) reasoning and relating through writing stories, (c) transforming through 3-D extrusion, (d) observing and noticing through 3-D sculpting and 3-D scanning, and (e) manipulating through digital 3-D modeling, mental rotation, and mental transformation. Implications for formal K–12 educational contexts and teacher preparation programs are discussed. © 2018, Purdue University Press. All rights reserved.	ASK	0	1	0	0	0	0	0		SK	0	0	1	0	0	0	0		2	3	0	3	3	0	0	1
database	Smith, S.L.; Cervantes, B.R.; SPIE	1998	conferencePaper	Dynamic feature analysis of vector-based images for neuropsychological testing	Proc SPIE Int Soc Opt Eng	https://doi.org/10.1117/12.312576	The dynamic properties of human motor activities, such as those observed in the course of drawing simple geometric shapes, are considerably more complex and often more informative than the goal to be achieved; in this case a static line drawing. This paper demonstrates how these dynamic properties may be used to provide a means of assessing a patient's visuo-spatial ability - an important component of neuropsychological testing. The work described here provides a quantitative assessment of visuo-spatial ability, whilst preserving the conventional test environment. Results will be presented for a clinical population of long-term haemodialysis patients and test population comprises three groups of children (i) 7-8 years, (ii) 9-10 years and (iii) 11-12 years, all of which have no known neurological dysfunction. Ten new dynamic measurements extracted from patient responses in conjunction with one static feature deduced from earlier work describe a patient's visuo-spatial ability in a quantitative manner with sensitivity not previously attainable. The dynamic feature measurements in isolation provide a unique means of tracking a patient's approach to motor activities and could prove useful in monitoring a child's visuo-motor development.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Smith, S.L.; Lones, M.A.	2009	conferencePaper	Implicit context representation cartesian genetic programming for the assessment of visuo-spatial ability	IEEE Congr. Evol. Comput., CEC	https://doi.org/10.1109/CEC.2009.4983065	In this paper, a revised form of Implicit Context Representation Cartesian Genetic Programming is used in the development of a diagnostic tool for the assessment of patients with neurological dysfunction such as Alzheimer's disease. Specifically, visuo-spatial ability is assessed by analysing subjects' digitised responses to a simple figure copying task using a conventional test environment. The algorithm was trained to distinguish between classes of visuo-spatial ability based on responses to the figure copying test by 7-11 year old children in which visuo-spatial ability is at varying stages of maturity. Results from receiver operating characteristic (ROC) analysis are presented for the training and subsequent testing of the algorithm and demonstrate this technique has the potential to form the basis of an objective assessment of visuo-spatial ability. © 2009 IEEE.	ASK	0	1	0	0	0	0	0		SK	0	0	1	0	0	0	0		2	3	0	3	3	0	0	1
database	SMITH, SHERRY LYNN	1984	thesis	CHILDREN'S MENTAL ROTATION: COMPETENCE AND PROCESS		https://www.proquest.com/dissertations-theses/childrens-mental-rotation-competence-process/docview/303345372/se-2?accountid=11531	Spatial ability has been studied primarily through two perspectives: the developmental and the information processing orientations. This research combines these approaches. Mental rotation (the ability to mentally rotate objects) was examined by focusing on the developmentalists' concern for age of acquisition of this ability and the information theorists' attention to stimulus factors influencing this competency.    Sixty students, twenty each in kindergarten, third, and fifth grade, participated in the study; there were equal numbers of males and females for every grade. Each student was shown 240 slides featuring two line drawings, a standard stimulus on the left, a trial stimulus on the right. For each slide, the subject indicated whether the stimuli were alike or different by pressing an appropriate button. The standard stimulus was always upright; the trial stimulus was upright or was rotated to 45, 90, 135, or 180 degrees.    The four standard stimuli used each consisted of a circle. They differed, however, by possessing or lacking a cone atop the circle and by having an orthogonal or oblique internal axis. Each standard stimulus was paired with a trial stimulus which was a:  (1) match, (2) reflection, or (3) internal mismatch (orthogonal axis paired with an oblique axis and vice-versa) of the standard stimulus.    When the subjects indicated their judgment, their choice and their response time were recorded, providing both competency and process data. A series of analyses were performed, the outcome of one directing the course of the next. Two analyses of variance were made on competency data (for zero and for the rotated positions) and one on process data.    The research yielded several significant findings, the most important of which was an interaction between the nature of the to-be-rotated stimulus and the degree of the rotation. This interaction indicated that short reaction times occurred when the internal axis of the test item was orthogonal; long reaction times occurred when the axis was oblique. These results were discussed with regard to developmental and information processing views of mental rotation.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0	kindergarterners are 6 yo on avg	3	3	1	NA	3	0	0	1
database	Smith, T.; Groen, A. D.; Wynn, J. W.	2000	journalArticle	Randomized trial of intensive early intervention for children with pervasive developmental disorder.	American journal of mental retardation : AJMR	https://doi.org/10.1352/0895-8017(2000)105<0269:RTOIEI>2.0.CO;2	Young children with pervasive developmental disorder were randomly assigned to intensive treatment or parent training. The intensive treatment group (7 with  autism, 8 with pervasive developmental disorder not otherwise specified--NOS)  averaged 24.52 hours per week of individual treatment for one year, gradually  reducing hours over the next 1 to 2 years. The parent training group (7 with autism,  6 with pervasive developmental disorder NOS) received 3 to 9 months of parent  training. The groups appeared similar at intake on all measures; however, at  follow-up the intensive treatment group outperformed the parent training group on  measures of intelligence, visual-spatial skills, language, and academics, though not  adaptive functioning or behavior problems. Children with pervasive developmental  disorder NOS may have gained more than those with autism.	ASK	0	0	0	1	0	0	0		SK	0	0	1	0	0	0	0	can't access, accessed via https://www.feathouston.org/images/Smith_-_Randomized_Trial_of_Intensive_EIBI.pdf, age was 18-42 months, still confused as mean is 36 months	4	7	0	3	3	0	0	1
database	Smits-Engelsman, Bouwien; Duysens, Jacques	2008	journalArticle	The line copy task for kinesthesia and internal movement representation: application in children.	Human movement science	https://doi.org/10.1016/j.humov.2008.03.005	In the present study a new test is proposed and tested, which requires ability to use information both from kinesthesia and from mental rotation of previously  produced cyclic movements over a distinct trajectory. This Line Copy Test (LICT) was  performed by 58 children aged 7-11 years. For the S-part, the participants first had  to make movements till they reached a barrier and then they were required to  reproduce the same (S) movements without the barrier. For the O-part of the test the  participants had to rely on an internal representation of a felt trajectory length,  and reproduce the movement orthogonal (O) to the ones felt. Trajectory Length Error  (TLE) and variable error (VE) were measured. Furthermore, results of the LICT were  correlated to the Kinesthetic Acuity Test and a pegboard task. The general finding  was that the TLE, capturing the spatial calibration of the movement, and the VE,  used as a measure of noise or inconsistency in the 10 reproductions, was largest for  the youngest children, but this developmental effect was not significant in the  O-part of the test. Although participants of all age groups made much larger TLE in  the rotated task (O-part) than in the LICT_S-part, the VE was much smaller. This can  be explained by assuming that different underlying control mechanisms underlie each  task. Also differences in correlations of the two parts of the test with the other  measures infer that they measure dissimilar underlying entities. It is likely that  at least some portion of the increased movement variability in the S-part seen  during development in young children can be attributed to partly unstable  kinesthetic representations for hand movements. The finding that no significant  development was found on the O-part indicates that changes in the use of internal  models must occur outside the age window studied.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Sneider, J.T.; Hamilton, D.A.; Cohen-Gilbert, J.E.; Crowley, D.J.; Rosso, I.M.; Silveri, M.M.	2015	journalArticle	Sex differences in spatial navigation and perception in human adolescents and emerging adults	Behavioural Processes	https://doi.org/10.1016/j.beproc.2014.11.015	Males typically outperform females on spatial tasks, beginning early in life and continuing into adulthood. This study aimed to characterize age and sex differences in human spatial ability using a virtual Water Maze Task (vWMT), which is based on the classic Morris water maze spatial navigation task used in rodents. Performance on the vWMT and on a task assessing visuospatial perception, Mental Rotations Test (MRT), was examined in 33 adolescents and 39 emerging adults. For the vWMT, significant effects of age and sex were observed for path length in the target region (narrower spatial sampling), and heading error, with emerging adults performing better than adolescents, and an overall male advantage. For the MRT, males scored higher than females, but only in emerging adulthood. Overall, sex differences in visuospatial perception (MRT) emerge differently from those observed on a classic navigation task, with age and sex-specific superior vWMT performance likely related to the use of more efficient strategies. Importantly, these results extend the developmental timeline of spatial ability characterization to include adolescent males and females performing a virtual version of the classic vWMT. © 2014 Elsevier B.V.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Snow, J.H.	1990	journalArticle	Investigation of a Mental Rotation Task with School-Age Children	Journal of Psychoeducational Assessment	https://doi.org/10.1177/073428299000800410	Mental rotation skills were investigated with a number of pediatric populations. The measure utilized was developed by Thurstone and involves mental rotation of letters/words, objects, and figures. The first study investigated the construct validity of the mental rotation task. The results indicated that the test assessed a distinct construct, which focused on visual integrative functions. The second study examined differences on the mental rotation test between academically average and academically dysfunctional children. The results yielded significant differences on the overall measure. The third study investigated differences among normal, attention deficit disorder, and neurological dysfunction children. Significant results again were obtained; the normals showed higher performance than the attention deficit and neurological dysfunctional children. The overall results of these investigations support the clinical utility of the mental rotation task. Differential patterns within the measure also were noted across the pediatric groups. © 1990, Sage Publications. All rights reserved.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Snow, J.H.; Strope, E.E.	1990	journalArticle	Development of Mental Rotation Matching Abilities With Children	Developmental Neuropsychology	https://doi.org/10.1080/87565649009540461	This study examined the  development of mental rotation matching skills with 6‐ to 11‐year‐olds.  No sex differences were found but there was an effect for age with the  older children performing significantly higher. The results of  regressional analyses indicated that the for the entire sample, there  was considerable shared variance between mental rotation and a visual  discrimination task. Separate analyses for boys and girls yielded  similar results but there were differences when age levels were  analyzed. For the younger children (6‐to 8‐years old), there was a  strong relationship between mental rotation and visual discrimination,  whereas for the older children (9‐ to 11‐year olds) the primary source  of shared variance was with motor speed. The results are discussed in  terms of developmental models of neuropsychological functioning. 	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	So, Wing-Chee; Lui, Ming; Wong, Tze-Kiu; Sit, Long-Tin	2015	journalArticle	The use of hand gestures to communicate about nonpresent objects in mind among children with autism spectrum disorder.	Journal of speech, language, and hearing research : JSLHR	https://doi.org/10.1044/2015_JSLHR-L-14-0213	PURPOSE: The current study examined whether children with autism spectrum disorder (ASD), in comparison with typically developing children, perceive and produce  gestures to identify nonpresent objects (i.e., referent-identifying gestures), which  is crucial for communicating ideas in a discourse. METHOD: An experimenter described  the uses of daily-life objects to 6- to 12-year-old children both orally and with  gestures. The children were then asked to describe how they performed daily  activities using those objects. RESULTS: All children gestured. A gesture identified  a nonpresent referent if it was produced in the same location that had previously  been established by the experimenter. Children with ASD gestured at the specific  locations less often than typically developing children. Verbal and spatial memory  were positively correlated with the ability to produce referent-identifying gestures  for all children. However, the positive correlation between Raven's Children  Progressive Matrices score and the production of referent-identifying gestures was  found only in children with ASD. CONCLUSIONS: Children with ASD might be less able  to perceive and produce referent-identifying gestures and may rely more heavily on  visual-spatial skills in producing referent-identifying gestures. The results have  clinical implications for designing an intervention program to enhance the ability  of children with ASD to communicate about nonpresent objects with gestures.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Söderback, I.; Normell, L. A.	1986	journalArticle	Intellectual Function Training in adults with acquired brain damage. An occupational therapy method.	Scandinavian journal of rehabilitation medicine		An occupational therapy method termed Intellectual Function Training (IFT) is presented for cognitive retraining of patients with brain damage. Comprehensive  training material, comprising about 900 pages, is described. The method is used to  remediate intellectual dysfunction and to give intellectual stimulation,  particularly concerning the following abilities: visual perception ability, spatial  ability, verbal ability, numerical ability, memory ability and logical ability. The  material is used for systematic individualized, daily treatment over a period of 2-4  months. The way in which the material is used is based on neuropsychological and  pedagogical principles. Examples of training tasks and the training procedure are  given.	ASK	0	1	0	0	0	0	0		SK	0	0	0	0	0	0	1	no link	2	7	0	2	2	0	1	0
database	Söderfeldt, B.; Rönnberg, J.; Risberg, J.	1994	journalArticle	Regional cerebral blood flow in sign language users.	Brain and language	https://doi.org/10.1006/brln.1994.1004	Cerebral activation was compared during sign and spoken language comprehension. Nine hearing children of deaf parents were studied and the cerebral activation was  measured by recordings of the regional cerebral blood flow. Comprehension of a  complex material gave a bilateral activation of posterior temporal regions for both  spoken and signed language. It seems that sign language activates the cortex in a  way which is very similar to spoken language, when the listener watches the speaker.  Cortical areas usually regarded to be important for spatial ability do not show  enhanced activation during sign language perception.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Solan, H. A.	1987	journalArticle	The effects of visual-spatial and verbal skills on written and mental arithmetic.	Journal of the American Optometric Association		The relative influences of visual-spatial and verbal factors on the performance of written and mental arithmetic by normally achieving fourth and fifth grade children  are compared. The independent perceptual and verbal measures were correlated with  the Arithmetic Subtest of the Wide Range Achievement Test (WRAT) and the Arithmetic  Subtest of the WISC-R using both bivariate and multivariate analysis. In the  performance of the written arithmetic, spatial factors yield a statistically  significant higher positive correlation than verbal skills. On the other hand,  verbal skills appear to render a higher positive, but not statistically significant,  correlation with mental arithmetic than spatial skills. Optometrists should be aware  of the potential for treatment of visual and perceptual dysfunctions present in  children who are experiencing problems in written and mental arithmetic.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Soluki, S.; Yazdani, S.; Arjmandnia, A.A.; Fathabadi, J.; Hassanzadeh, S.; Nejati, V.	2021	journalArticle	Comprehensive assessment of spatial ability in children: A computerized tasks battery	Advances in Cognitive Psychology	https://doi.org/10.5709/acp-0315-0	Spatial ability is known to have an important role in learning different skills in childhood and achieving success in specific professions. A vast majority of the studies on this topic have focused on adults, and few on in children. In this study, eight tasks were selected to assess eight factors of spatial ability and were modified to be suitable for children. Computerized versions of the tasks were designed and their reliability was measured. One-hundred and ten Iranian children aged 9 to 12 years old participated in the study. In order to assess the test-retest reliability, half of the participants were tested twice. Internal consistency reliability was calculated for some of the tasks. Intraclass correlation coefficients were obtained by test-retest reliability analysis for all tasks ranging from 0.689 to 0.997. The range of Cronbach's α coefficient was found to be between 0.335 and 0.784. The range of the ω coefficient was from 0.428 to 0.798. Each modified task had adequate reliability for assessing the respective spatial ability factors. This battery can help to identify the level of spatial performance in children. © 2021 University of Finance and Management in Warsaw. All rights reserved.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0		3	3	1	NA	3	0	0	1
database	Somers, Metten; Shields, Laura S.; Boks, Marco P.; Kahn, René S.; Sommer, Iris E.	2015	journalArticle	Cognitive benefits of right-handedness: a meta-analysis.	Neuroscience and biobehavioral reviews	https://doi.org/10.1016/j.neubiorev.2015.01.003	Hand preference - which is related to cerebral dominance - is thought to be associated with cognitive skills; however, findings on this association are  inconsistent and there is no consensus whether left- or right-handers have an  advantage in either spatial or verbal abilities. In addition, it is not clear  whether an interaction between sex and hand preference exists in relation to these  cognitive abilities. As these matters are relevant from a neurodevelopmental  perspective we performed a meta-analysis of the available literature. We searched  PubMed and Embase, and included 14 studies (359,890 subjects) in the verbal ability  meta-analysis and 16 studies (218,351 subjects) in the spatial ability  meta-analysis. There was no difference between the full sample of left and  right-handers for verbal ability, nor was there a hand preference-by-sex  interaction. Subgroup analysis of children showed a small right-hand benefit. Our  results further revealed a modest but significant effect favouring right-handedness  for overall spatial ability, which was more pronounced when analysis was restricted  to studies applying the mental rotation test. We could not identify a specific  interaction with sex. Our results indicate that there is a small but significant  cognitive advantage of right-handedness on spatial ability. In the verbal domain,  this advantage is only significant in children. An interaction effect with sex is  not confirmed.	ASK	0	1	0	0	0	0	0		SK	0	1	0	0	0	0	0		2	2	1	NA	2	0	0	1
database	Song, D.; Karimi, A.; Kim, P.; IAMSIE	2011	conferencePaper	Toward designing mobile games for visually challenged children	Proceeding Int. Conf. e-Educ. Entertain. e-Manage., ICEEE	https://doi.org/10.1109/ICeEEM.2011.6137794	This study attempts to design a mobile learning game for visually challenged children to improve their spatial ability and executive function. Two audible mobile games were designed and tested: (1) Cardinal Direction (CD) and (2) modified Tower of London (TOL). Qualitative (i.e. observational notes and interviews) and quantitative data (i.e. game scores, time logs, and survey data) were collected and analyzed. Results yielded a high level of enjoyment among participants. Findings on collaboration, usability, accessibility, audible feedback, and student success in winning points in the games are discussed in order to provide insights into designing a more comprehensible mobile learning game, with higher collaboration features, for visually challenged users in future. © 2011 IEEE.	ASK	0	0	1	0	0	0	0		SK	0	0	1	0	0	0	0	13-15 y/o	3	3	1	NA	3	0	0	1
database	Song, Y.; Kim, J.; Cho, H.	2019	book	TurtleGO: Application with Cubes for Children’s Spatial Ability Based on AR Technology		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069657909&doi=10.1007%2f978-3-030-21565-1_25&partnerID=40&md5=f3965b3106f1679bd4481517cc989957	In this paper, we introduce a new application called TurtleGO that uses augmented reality (AR) technology, with which K-2 children can experience a geometric sense of the egocentric perspective. This application was developed with the concept of Logo-MicroWorlds, which allows children to examine and simulate their geometric ideas in a virtual world with a turtle agent. TurtleGO provides children with real-time feedback in a monitor representing the augmented turtle image on blocks based on AR technology while children are playing with actual blocks. Our application is flexible and inexpensive as it makes possible the use of various sized cubes already in possession. All the children between grades 2 through 5 improved in their ability to distinguish pair of stimuli as identical or mirror images when they used TurtleGO. However, we found that our application provides an effective and intuitive AR learning environment to lower grade elementary students, improving their spatial transformation skills since upper graders could solve the tasks easily without it. © 2019, Springer Nature Switzerland AG.	ASK	0	0	1	0	0	0	0		SK	0	1	0	0	0	0	0		3	2	0	3	3	0	0	1
database	Sonnenfeld, J.	1982	journalArticle	Egocentric Perspectives on Geographic Orientation	Annals of the Association of American Geographers	https://doi.org/10.1111/j.1467-8306.1982.tb01383.x	Egocenfricity acts both to orient and disorient us in space. It is manifest in different forms through childhood and adolescence; and although we tend to outgrow it, it can persist and even reappear in old age. This paper reviews some of the literature on egocenfricity, emphasizing its influence on styles of geographic orientation and related wayfinding ability. A model of geographic orientation is constructed from the perspective of cross-cultural research on field dependence and cerebral specialization. © 1982, Taylor & Francis Group, LLC. All rights reserved.	ASK	0	1	0	0	0	0	0		SK	0	1	0	0	0	0	0		2	2	1	NA	2	0	0	1
